"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3SjChq9Ii4bQmufRDK2ypa","DECAFFEINATED (SANA)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:7zyibWit2LeHvy5h9utbfg","TEN: The Story Goes On","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-10-10","https://i.scdn.co/image/ab67616d0000b273e06d7e6502cecdd78032cd13","1","5","180000","https://p.scdn.co/mp3-preview/064c34e56e71eeedc6400025389989bb16512f61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","US5TA2500306","spotify:user:andreivillaro","2025-10-10T16:15:41Z"
"spotify:track:7angRTnu7Xopk5DV3dXivC","ATM (JIHYO)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:7zyibWit2LeHvy5h9utbfg","TEN: The Story Goes On","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-10-10","https://i.scdn.co/image/ab67616d0000b273e06d7e6502cecdd78032cd13","1","6","216000","https://p.scdn.co/mp3-preview/f98e4dc06fcd3856a41b3eec9d116d6004ce9615?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","US5TA2500307","spotify:user:andreivillaro","2025-10-10T16:15:41Z"
"spotify:track:2sXPV7VVNXDWSZqRdzs0Wr","STONE COLD (MINA)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:7zyibWit2LeHvy5h9utbfg","TEN: The Story Goes On","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-10-10","https://i.scdn.co/image/ab67616d0000b273e06d7e6502cecdd78032cd13","1","7","165000","https://p.scdn.co/mp3-preview/884732ce49f432aebee057d4d4ec7e0abee0e9b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","US5TA2500308","spotify:user:andreivillaro","2025-10-10T16:15:41Z"
"spotify:track:3BYXAVdufZAL3NQZAqw3xR","CHESS (DAHYUN)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:7zyibWit2LeHvy5h9utbfg","TEN: The Story Goes On","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-10-10","https://i.scdn.co/image/ab67616d0000b273e06d7e6502cecdd78032cd13","1","8","149000","https://p.scdn.co/mp3-preview/46fe59cfb4c54e05d65eedf1888b537ed22521da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","US5TA2500309","spotify:user:andreivillaro","2025-10-10T16:15:41Z"
"spotify:track:4QBOrUzS58mB6186LSuzUH","IN MY ROOM (CHAEYOUNG)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:7zyibWit2LeHvy5h9utbfg","TEN: The Story Goes On","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-10-10","https://i.scdn.co/image/ab67616d0000b273e06d7e6502cecdd78032cd13","1","9","169000","https://p.scdn.co/mp3-preview/0f0bd11ca6afe6279697173382c94005f934b2f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","US5TA2500310","spotify:user:andreivillaro","2025-10-10T16:15:41Z"
"spotify:track:5rCAvDn41PLMMs5Zl1FjLJ","DIVE IN (TZUYU)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:7zyibWit2LeHvy5h9utbfg","TEN: The Story Goes On","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-10-10","https://i.scdn.co/image/ab67616d0000b273e06d7e6502cecdd78032cd13","1","10","164000","https://p.scdn.co/mp3-preview/ef6b51faa403c49ee366fdcd0a5631e7eb2a8c83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","US5TA2500311","spotify:user:andreivillaro","2025-10-10T16:15:41Z"
"spotify:track:3GbUMAGB0qbFJAbGNheZFA","OPTIONS","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","3","186453","https://p.scdn.co/mp3-preview/597358aaa94b1ddf6fab54f12b554a1225375eeb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","US5TA2500104","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:6B2WCk6chRbS7QHIeUYD1H","MARS","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","4","141053","https://p.scdn.co/mp3-preview/4cf97e79e1546a77da97cb403e84fbab0dab8cbc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","US5TA2500105","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:3uREJgkcgTVa6N6zc7w1kH","RIGHT HAND GIRL","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","5","151493","https://p.scdn.co/mp3-preview/68bca3d8ba26f7583e16ca0534667af71aac8c92?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","US5TA2500106","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:5DmLFST9kbQ932k5far6Rl","PEACH GELATO","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","6","138200","https://p.scdn.co/mp3-preview/ced411600546ef1f76ad784dd14fdf40c00b7d02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","US5TA2500107","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:3xzKL5GoxE368fpY37aGSb","HI HELLO","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","7","127026","https://p.scdn.co/mp3-preview/4180d9d6ab0ac071167a9652e9c09dd049acbb57?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","US5TA2500108","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:7JL2YMT3SAjVuLp0znxT4a","DAT AHH DAT OOH (SANA, JIHYO, DAHYUN, CHAEYOUNG, TZUYU)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","9","148760","https://p.scdn.co/mp3-preview/255d6fce41a8813b8059a3919770e8f53497db2f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","US5TA2500110","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:0v6BSRyLyo6fHBlPop5EvR","LET LOVE GO (JEONGYEON, MOMO, SANA, TZUYU)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","10","178000","https://p.scdn.co/mp3-preview/2b90e0aed284b744aea0e8c7f11b633d35db3f92?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","US5TA2500111","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:4Mp85pG3BuRG5ga6wDyvHA","G.O.A.T. (MINA, DAHYUN, CHAEYOUNG)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","11","145026","https://p.scdn.co/mp3-preview/0e24e31929abe3d5080cc0c880c7df1510c0f7ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","US5TA2500112","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:5ohIR8wkCc9QL65Ie5Z6lP","TALK (NAYEON, JIHYO)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","12","168040","https://p.scdn.co/mp3-preview/037a1053a54b145cb0e5de6109eb0cd6e6580725?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","US5TA2500113","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:3M0UuKUBJhEaPdfgGqTMl5","SEESAW","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","13","210613","https://p.scdn.co/mp3-preview/64736e5e832aff4c2a29134fa1955a12bb98cea8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","US5TA2500114","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:7G2QDv7SqclV5jGEqEVDGR","HEARTBREAK AVENUE","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:02dUOPB3MtmV5fawzaZiq6","THIS IS FOR","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2025-07-11","https://i.scdn.co/image/ab67616d0000b2737f5ac389dbcaf7a8c17371e3","1","14","196226","https://p.scdn.co/mp3-preview/f1335964586c94cfa79f122363e73de56eee27ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","US5TA2500115","spotify:user:andreivillaro","2025-10-16T21:46:11Z"
"spotify:track:0MVlQWk7tbNFSQDQaarSS7","UMBRA","spotify:artist:2Krm5snxz4Z9MaBhfnY2SV","XLUUUNAAA","spotify:album:2RZythrg127r7wUKfux9Lc","LUNARIS","spotify:artist:2Krm5snxz4Z9MaBhfnY2SV","XLUUUNAAA","2024-10-11","https://i.scdn.co/image/ab67616d0000b2738498bfdcdb93e7c29c9f7e4e","1","3","102517","https://p.scdn.co/mp3-preview/e4a3927015c0b63f81757b919a8c451ce9b1c1bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","QT2VB2414467","spotify:user:andreivillaro","2025-10-13T23:31:08Z"
"spotify:track:3ylwpGWNGip7lRhNCpCBLR","Racecar","spotify:artist:6EB5QC7lGAu7bSuWQ416d4","izna","spotify:album:5GbFWsdf0iAbLvg2nMwxHG","Not Just Pretty","spotify:artist:6EB5QC7lGAu7bSuWQ416d4","izna","2025-09-30","https://i.scdn.co/image/ab67616d0000b273b148e65db7ef48161dc3a716","1","3","152683","https://p.scdn.co/mp3-preview/34fb0bae59c51b8d75465ac42f18455ebb06aa9a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","KRA492500821","spotify:user:andreivillaro","2025-10-16T12:06:57Z"
"spotify:track:3coRPMnFg2dJcPu5RMloa9","Whiplash","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","spotify:album:7J41hCLBI2kEwL6RVSxfNx","Whiplash - The 5th Mini Album","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","2024-10-21","https://i.scdn.co/image/ab67616d0000b2736eb604294f8f58c9078f58b1","1","1","183226","https://p.scdn.co/mp3-preview/ed50acad9f3b081b701775e4a0eafb0bf9d224ea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","KRA302400341","spotify:user:andreivillaro","2025-10-18T21:50:10Z"
"spotify:track:3AXryyinIY17WLddIcNjwT","TTYL","spotify:artist:1kbVoxpFh1eDOXumLmVdKY","Loossemble","spotify:album:3YTXG84SaFHqRP7zXRdCHg","TTYL","spotify:artist:1kbVoxpFh1eDOXumLmVdKY","Loossemble","2024-09-02","https://i.scdn.co/image/ab67616d0000b2731de8aec4cb631faf46291f75","1","2","183786","https://p.scdn.co/mp3-preview/266278f798df0d9ef7a36265d77de0dd8e82f4b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","KRA252402375","spotify:user:andreivillaro","2025-10-18T17:51:01Z"
"spotify:track:4YHeXM7mgLvxpvaUGnybGK","Whiplash (English Version)","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","spotify:album:10C0OaEiO9vsPJ7wr9G6Er","Whiplash (English Version)","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","2025-03-26","https://i.scdn.co/image/ab67616d0000b2730ae59f89307f54dbcef4ac8d","1","1","183226","https://p.scdn.co/mp3-preview/f57fc4f3a66f215724864ab1460208a8f2cb6aeb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","KRA302500056","spotify:user:andreivillaro","2025-10-18T21:50:13Z"
"spotify:track:4ubg38wkWizzLsQwLuE6rM","In My Dreams","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","spotify:album:3HgoCO9wWuPcNhz8Ip4C46","‘The ReVe Festival 2022 - Feel My Rhythm’","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","2022-03-21","https://i.scdn.co/image/ab67616d0000b2738c4a282e84a53c1c8acf129a","1","6","204760","https://p.scdn.co/mp3-preview/c703ad7fdfab685aa015e10fa106ab428b06088a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","KRA302200062","spotify:user:andreivillaro","2025-10-19T18:30:33Z"
"spotify:track:58Q3FZFs1YXPpliWQB5kXB","Right Now","spotify:artist:6HvZYsbFfjnjFrWF950C9d","NewJeans","spotify:album:1FVw30SoC91lq1UZ6N9rwN","Supernatural","spotify:artist:6HvZYsbFfjnjFrWF950C9d","NewJeans","2024-06-21","https://i.scdn.co/image/ab67616d0000b2737e1eeb0d7cc374a168369c80","1","2","160413","https://p.scdn.co/mp3-preview/6692b61c1bb431ddad08425b7ffb26d412a076b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USA2P2417519","spotify:user:andreivillaro","2025-10-23T01:53:45Z"
"spotify:track:49DTiFx70EuJLV7hDsCo6z","WE GO UP","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:2Accppyz0p8XZaSSCIAuDK","WE GO UP","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2025-10-10","https://i.scdn.co/image/ab67616d0000b2738fbb6ffdf0fad1623c8e95f8","1","1","186973","https://p.scdn.co/mp3-preview/fe286ba837eb9982b870a4b0880238c2ee1a64e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","KRA402400151","spotify:user:andreivillaro","2025-10-27T23:15:43Z"
"spotify:track:1v3Gt3XJlZOXyuNz3CLnDf","Miss This Life (feat. NINGNING of aespa)","spotify:artist:2rhP3Kd0NJEAVyZfj1gxkR, spotify:artist:5t1uryofgueHrjrryqX8vM, spotify:artist:3L7JnVovGbYSUmRyqhXMYO","League of Legends: Wild Rift, NINGNING, Fairlane","spotify:album:60LhYDnxk6Efxk8vKcbJWk","Miss This Life (feat. NINGNING of aespa)","spotify:artist:2rhP3Kd0NJEAVyZfj1gxkR, spotify:artist:5t1uryofgueHrjrryqX8vM","League of Legends: Wild Rift, NINGNING","2025-10-23","https://i.scdn.co/image/ab67616d0000b273e00eda84aceee62890ea4464","1","1","204000","https://p.scdn.co/mp3-preview/6ae435a5864ef315b60f12998fdb4de02e2244c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","QZH6S1901080","spotify:user:andreivillaro","2025-10-23T19:57:38Z"
"spotify:track:2N9miXnewVmUrgl6JSK1FI","SPAGHETTI","spotify:artist:4SpbR6yFEvexJuaBpgAU5p, spotify:artist:0b1sIQumIAsNbqAoIClSpy","LE SSERAFIM, j-hope","spotify:album:2yUrwTLHDWBrW74Ewuw6RX","SPAGHETTI","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","2025-10-24","https://i.scdn.co/image/ab67616d0000b2736c4a726c271daf4a4b97e35b","1","1","172313","https://p.scdn.co/mp3-preview/2fdd45c9a50d1ff74e222b29ce3f007985d46313?cid=9950ac751e34487dbbe027c4fd7f8e99","true","85","USA2P2552922","spotify:user:andreivillaro","2025-10-24T11:57:14Z"
"spotify:track:2CfVDYfw0B4WUHaWxyjsU3","Pearlies (My oyster is the world)","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","spotify:album:2yUrwTLHDWBrW74Ewuw6RX","SPAGHETTI","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","2025-10-24","https://i.scdn.co/image/ab67616d0000b2736c4a726c271daf4a4b97e35b","1","2","187800","https://p.scdn.co/mp3-preview/a5459c5b09776278a933ef6092638d30b91a43d2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","USA2P2552923","spotify:user:andreivillaro","2025-10-24T11:57:20Z"
"spotify:track:07ZkZzMHE6EEbHD50WUrgk","SPAGHETTI (Member ver.)","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","spotify:album:2yUrwTLHDWBrW74Ewuw6RX","SPAGHETTI","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","2025-10-24","https://i.scdn.co/image/ab67616d0000b2736c4a726c271daf4a4b97e35b","1","3","136946","https://p.scdn.co/mp3-preview/582a86807525331956b5a2c6fb64969118457f4a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","USA2P2552925","spotify:user:andreivillaro","2025-10-24T11:57:24Z"
"spotify:track:6xndk83L8mJQ4sKdGfP4ie","SPAGHETTI (English ver.)","spotify:artist:4SpbR6yFEvexJuaBpgAU5p, spotify:artist:0b1sIQumIAsNbqAoIClSpy","LE SSERAFIM, j-hope","spotify:album:2yUrwTLHDWBrW74Ewuw6RX","SPAGHETTI","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","2025-10-24","https://i.scdn.co/image/ab67616d0000b2736c4a726c271daf4a4b97e35b","1","4","171226","https://p.scdn.co/mp3-preview/d3991c2ce0716266ed6258c5ad253f30702b6131?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","USA2P2552924","spotify:user:andreivillaro","2025-10-24T11:57:30Z"
"spotify:track:0bd3dl4O6gHWegC3XK1EfD","Falling Forever - Extended","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","spotify:album:0XY0qeZ7czMgtb340QJRxK","Radical Optimism (Extended Versions)","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","2024-06-28","https://i.scdn.co/image/ab67616d0000b273d3befc329815cac08b103fd7","1","8","371098","https://p.scdn.co/mp3-preview/d920569f86cde99efffa4a3c3d494346ee8f46e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","GBAHT2400436","spotify:user:andreivillaro","2025-10-26T00:05:02Z"
"spotify:track:2PoMiDdRqlMKxiOJwNtsrh","Stronger Than Before","spotify:artist:0v4SkNYlGQXlfNHLtH3Ku3","Lady James","spotify:album:3rI5Vs1akBhqS61ZSrPIAE","Stronger Than Before","spotify:artist:0v4SkNYlGQXlfNHLtH3Ku3","Lady James","2025-07-21","https://i.scdn.co/image/ab67616d0000b27337b5c74595533157ff2ceab2","1","1","259079","https://p.scdn.co/mp3-preview/5d0f59d692daf4542f79fad0f5f92946b54974f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","QZWFL2509138","spotify:user:andreivillaro","2025-10-26T00:09:28Z"
"spotify:track:3UygY7qW2cvG9Llkay6i1i","Going Under","spotify:artist:5nGIFgo0shDenQYSE0Sn7c","Evanescence","spotify:album:02w1xMzzdF2OJxTeh1basm","Fallen","spotify:artist:5nGIFgo0shDenQYSE0Sn7c","Evanescence","2003-03-04","https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432","1","1","214946","","false","81","USWU30200108","spotify:user:andreivillaro","2025-10-26T00:13:44Z"
"spotify:track:6pmSjlslSDwvKrhm2eD49o","Going Under","spotify:artist:3LFFf4EpKn2krneZ9vozyz","JO YURI","spotify:album:53voGtFVLwlW8CbkbDeIQx","Episode 25","spotify:artist:3LFFf4EpKn2krneZ9vozyz","JO YURI","2025-07-14","https://i.scdn.co/image/ab67616d0000b27383d39ca92ad5fbef149af505","1","4","196000","https://p.scdn.co/mp3-preview/7577ec7f751aabcd82e19d8f06a0d100d7bd5eeb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","KRA492500535","spotify:user:andreivillaro","2025-10-26T00:14:01Z"
"spotify:track:3VBj0lzjmhTzVFPEDOjNCG","BATTER UP","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:2CSQuvvt3XHLDX36O3nRv7","BATTER UP","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2023-11-27","https://i.scdn.co/image/ab67616d0000b27324e7d3f6bcc7f5594638a4f0","1","1","188179","https://p.scdn.co/mp3-preview/ac4566a780b8143deecef8d5a85c8166009dbfcc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","KRA402300048","spotify:user:andreivillaro","2025-10-27T23:16:38Z"
"spotify:track:1Ad4anaX6hJyfZvVDkrKQg","Stuck In The Middle","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:7anlDz5EpVJ4aXmWvaSbzM","Stuck In The Middle","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2024-02-01","https://i.scdn.co/image/ab67616d0000b273a9363a161ad54dde56f594d8","1","1","246236","https://p.scdn.co/mp3-preview/67b86e2d79d576b842f04adfbca99348b76db1d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","KRA402400004","spotify:user:andreivillaro","2025-10-27T23:20:33Z"
"spotify:track:1njlnn8ZKHI77Pe9szIONR","SHEESH","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:0eSbsl3j8jz96LC2NCLPc4","BABYMONS7ER","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2024-04-01","https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683","1","2","170356","https://p.scdn.co/mp3-preview/c42b439d875aef0b68e86f0490b4692cbd0b6b76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","KRA402400016","spotify:user:andreivillaro","2025-10-27T23:21:09Z"
"spotify:track:3RbulqgQKpX4OvvESysMI1","Stuck In The Middle (7 ver.)","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:0eSbsl3j8jz96LC2NCLPc4","BABYMONS7ER","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2024-04-01","https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683","1","4","246668","https://p.scdn.co/mp3-preview/224878b76c2c7c6a4843203c144be35720d3ebbe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","KRA402400018","spotify:user:andreivillaro","2025-10-27T23:21:25Z"
"spotify:track:2MQmaHNnCCuisRHu551ZQq","BATTER UP (7 ver.)","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:0eSbsl3j8jz96LC2NCLPc4","BABYMONS7ER","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2024-04-01","https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683","1","5","188881","https://p.scdn.co/mp3-preview/d30787e28cb0b384871d676a3b523e0668552215?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","KRA402400019","spotify:user:andreivillaro","2025-10-27T23:21:29Z"
"spotify:track:7GDgpad2BQVuDUzaxHFakc","LIKE THAT","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:0eSbsl3j8jz96LC2NCLPc4","BABYMONS7ER","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2024-04-01","https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683","1","3","168358","https://p.scdn.co/mp3-preview/5e104dc9e3fee5dbc2a21a12427365148c02dba3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","KRA402400017","spotify:user:andreivillaro","2025-10-27T23:22:42Z"
"spotify:track:580sy6eZ6j0LrjvayPKD0k","DREAM","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:0eSbsl3j8jz96LC2NCLPc4","BABYMONS7ER","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2024-04-01","https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683","1","6","183362","https://p.scdn.co/mp3-preview/c2e7f8761209612602546f96bdccbe2efe6fa556?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","KRA402400020","spotify:user:andreivillaro","2025-10-27T23:23:07Z"
"spotify:track:2fJgQ2gjt5boaD9sMqwMTw","Stuck In The Middle (Remix)","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:0eSbsl3j8jz96LC2NCLPc4","BABYMONS7ER","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2024-04-01","https://i.scdn.co/image/ab67616d0000b2734f6afc385052250c766a5683","1","7","199618","https://p.scdn.co/mp3-preview/98d1c8c29eb456a84c55817b17e95ec86dc9058a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","KRA402400021","spotify:user:andreivillaro","2025-10-27T23:23:33Z"
"spotify:track:37Md0gjwNkqK7hwJEnTeNH","BATTER UP -JP Ver.","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","spotify:album:7H2OTxkgjHasQ0M4zo7lY8","BATTER UP -JP Ver.","spotify:artist:1SIocsqdEefUTE6XKGUiVS","BABYMONSTER","2024-08-16","https://i.scdn.co/image/ab67616d0000b273fbbc19bdfa0c01f3bfcd4428","1","1","188796","https://p.scdn.co/mp3-preview/859551a41e9d577d24316f2d3841861d4108488f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","JPU902402469","spotify:user:andreivillaro","2025-10-27T23:23:41Z"
